"time","Lon","Lat"
2013-05-19 07:42:02,184.748005872061,48.8657911988577
2013-05-19 15:24:12,184.559683324915,49.7462730751412
2013-05-20 08:21:52,180.510364920713,52.0217513194783
2013-05-20 15:30:03,180.037752745673,52.0847377575042
2013-05-21 08:32:32,178.577710911207,52.1884230182651
2013-05-21 15:34:31,178.822320643287,51.77381965379
2013-05-22 08:06:37,179.319267359442,48.904106994476
2013-05-22 15:53:26,178.559842592114,48.7894046332729
2013-05-23 08:17:40,179.325772268021,49.968682555187
2013-05-23 15:38:30,179.356617577833,50.2161895411472
2013-05-24 08:25:23,179.036495177705,50.7229810076912
2013-05-24 15:37:53,178.951870837425,50.6219076702001
2013-05-25 08:20:58,179.958545717654,50.3859676622919
2013-05-25 15:33:15,180.104842685704,50.2558871212094
2013-05-26 08:06:15,182.644132673116,49.6501123798769
2013-05-26 15:24:10,182.800338640581,49.6528905738219
2013-05-27 08:00:25,183.430109957142,48.7678102026738
2013-05-27 15:28:27,183.420011418047,48.5865142801813
2013-05-28 07:47:09,186.227282642535,48.4023309649226
2013-05-28 15:14:04,186.206260153031,48.6206026696049
2013-05-29 07:56:59,185.466046080504,48.9478147856253
2013-05-29 15:16:04,185.490755265085,48.7553021012907
2013-05-30 07:47:08,185.904595894102,47.7102509087546
2013-05-30 15:20:03,185.379596042124,47.7655025691791
2013-05-31 08:02:01,182.477858193584,47.2878152810136
2013-05-31 15:41:33,181.883890247924,47.0384147716595
2013-06-01 08:01:52,183.767997357434,48.2928920183514
2013-06-01 15:18:37,184.031493089501,48.6616581329084
2013-06-02 08:09:25,183.771449675664,49.1296439742085
2013-06-02 15:17:10,184.003040337803,48.942466454806
2013-06-03 07:53:01,185.104721619621,47.4173733573851
2013-06-03 15:23:11,184.770955270876,47.3420562088544
2013-06-04 07:59:54,183.947856400225,47.7476983228204
2013-06-04 15:23:58,183.302258839582,47.9829899166159
2013-06-05 08:20:57,181.443636306281,49.0658320546123
2013-06-05 15:24:18,181.234090937974,49.1327586292265
2013-06-06 08:23:03,179.713418149876,48.2275043053927
2013-06-06 15:37:13,179.459727934932,48.0633564413422
2013-06-07 08:21:34,177.323169622318,46.059823025303
2013-06-07 16:13:27,176.404513085244,45.7677346183539
2013-06-08 08:24:05,180.066063504358,48.4704825307209
2013-06-08 15:24:14,180.734875480849,49.094499607175
2013-06-09 08:32:26,180.382389059962,49.7077105632007
2013-06-09 15:23:54,180.313880736404,49.7529559333972
2013-06-10 08:37:32,180.211755395544,50.3375580863991
2013-06-10 15:18:52,180.062572832926,50.336825036959
2013-06-11 08:41:27,178.167452959474,49.3321895605222
2013-06-11 15:39:00,178.084624619674,48.9640696457591
2013-06-12 08:26:12,180.860855365566,48.9368213763874
2013-06-12 15:22:18,180.998247157152,49.1454685880837
2013-06-13 08:32:59,178.829501315261,48.4630269832553
2013-06-13 15:40:39,178.268896925047,48.4219605647541
2013-06-14 08:49:34,178.10179336605,50.3219412520616
2013-06-14 15:25:40,178.153483160042,50.4268553748936
2013-06-15 08:50:56,177.474495285851,50.1598455986166
2013-06-15 15:30:26,177.438727586781,50.0742930304613
2013-06-16 08:43:11,177.059294955934,48.8096681123493
2013-06-16 15:44:26,176.717232814391,48.7277145237427
2013-06-17 08:50:55,177.678521446971,50.0942601029655
2013-06-17 15:28:12,177.892176828955,50.1950557161488
2013-06-18 08:50:13,178.77028351142,50.6814957505426
